step,mode,cosine_similarity,mae,mse,kl_divergence,baseline_argmax_token,test_argmax_token,argmax_match
14,adaptive_hybrid_k16,0.999742865562439,0.09212737530469894,0.013170380145311356,2.443589619360864e-05,44378,44378,1
15,adaptive_hybrid_k16,0.9987431764602661,0.10634177923202515,0.01825764961540699,1.3405684512690641e-05,374,374,1
0,baseline,0.9999939203262329,0.0,0.0,-2.8638169169425964e-08,785,785,1
1,baseline,0.9999982118606567,0.0,0.0,-1.4319084584712982e-08,3840,3840,1
2,baseline,0.9999973773956299,0.0,0.0,-8.731149137020111e-09,315,315,1
3,baseline,1.0000059604644775,0.0,0.0,9.313225746154785e-09,11050,11050,1
4,baseline,1.0000050067901611,0.0,0.0,2.3952452465891838e-08,29728,29728,1
5,baseline,0.9999905824661255,0.0,0.0,-6.693881005048752e-09,3922,3922,1
6,baseline,1.000003695487976,0.0,0.0,1.949956640601158e-08,44378,44378,1
7,baseline,0.9999945163726807,0.0,0.0,1.9674189388751984e-08,374,374,1
8,baseline,0.9999858736991882,0.0,0.0,-1.0477378964424133e-08,785,785,1
9,baseline,0.9999995231628418,0.0,0.0,-1.234002411365509e-08,3840,3840,1
10,baseline,0.9999855160713196,0.0,0.0,-8.993083611130714e-09,315,315,1
11,baseline,0.9999864101409912,0.0,0.0,-1.7811544239521027e-08,11050,11050,1
12,baseline,1.0000014305114746,0.0,0.0,1.1030351743102074e-08,29728,29728,1
13,baseline,0.9999889135360718,0.0,0.0,-8.716597221791744e-09,3922,3922,1
14,baseline,0.9999942779541016,0.0,0.0,-6.170012056827545e-09,44378,44378,1
15,baseline,0.9999828338623047,0.0,0.0,1.7229467630386353e-08,374,374,1
0,int8,0.9999939203262329,0.0,0.0,-2.8638169169425964e-08,785,785,1
1,int8,0.9999338984489441,0.028514135628938675,0.0013156140921637416,6.491040949185845e-08,3840,3840,1
2,int8,0.9999416470527649,0.022178225219249725,0.000776536064222455,4.0581426219432615e-08,315,315,1
3,int8,0.9999755620956421,0.020579498261213303,0.000681572244502604,1.0122539606527425e-07,11050,11050,1
4,int8,0.9999723434448242,0.022332027554512024,0.0008040386601351202,2.2467611415777355e-07,29728,29728,1
5,int8,0.9993808269500732,0.10627307742834091,0.01830257661640644,6.3468678490608e-07,3922,3922,1
6,int8,0.999962568283081,0.029988206923007965,0.0014486744767054915,1.0692836127645933e-07,44378,44378,1
7,int8,0.999920666217804,0.02541479468345642,0.0010412015253677964,3.963577910326421e-07,374,374,1
8,int8,0.9998619556427002,0.03505478426814079,0.001952013815753162,3.349123289808631e-07,785,785,1
9,int8,0.9999186992645264,0.03292596712708473,0.0017782876966521144,2.915523396040953e-07,3840,3840,1
10,int8,0.9999260306358337,0.023739421740174294,0.0008946294547058642,-1.1514885045471601e-07,315,315,1
11,int8,0.9999706745147705,0.022934207692742348,0.0008391478331759572,3.961167749366723e-07,11050,11050,1
12,int8,0.9999703168869019,0.024624081328511238,0.0009647120605222881,2.172937456634827e-07,29728,29728,1
13,int8,0.9999088048934937,0.03499707579612732,0.0019855385180562735,4.848763524023525e-08,3922,3922,1
14,int8,0.9999642968177795,0.026310358196496964,0.0011307011591270566,6.07965446874914e-08,44378,44378,1
15,int8,0.9999273419380188,0.023594876751303673,0.0008973114308901131,6.86727616994176e-08,374,374,1
0,blocked_int8,0.9999939203262329,0.0,0.0,-2.8638169169425964e-08,785,785,1
1,blocked_int8,0.9999338984489441,0.028514135628938675,0.0013156140921637416,6.491040949185845e-08,3840,3840,1
2,blocked_int8,0.9999416470527649,0.022178225219249725,0.000776536064222455,4.0581426219432615e-08,315,315,1
3,blocked_int8,0.9999755620956421,0.020579498261213303,0.000681572244502604,1.0122539606527425e-07,11050,11050,1
4,blocked_int8,0.9999723434448242,0.022332027554512024,0.0008040386601351202,2.2467611415777355e-07,29728,29728,1
5,blocked_int8,0.9993808269500732,0.10627307742834091,0.01830257661640644,6.3468678490608e-07,3922,3922,1
6,blocked_int8,0.999962568283081,0.029988206923007965,0.0014486744767054915,1.0692836127645933e-07,44378,44378,1
7,blocked_int8,0.999920666217804,0.02541479468345642,0.0010412015253677964,3.963577910326421e-07,374,374,1
8,blocked_int8,0.9998619556427002,0.03505478426814079,0.001952013815753162,3.349123289808631e-07,785,785,1
9,blocked_int8,0.9999186992645264,0.03292596712708473,0.0017782876966521144,2.915523396040953e-07,3840,3840,1
10,blocked_int8,0.9999260306358337,0.023739421740174294,0.0008946294547058642,-1.1514885045471601e-07,315,315,1
11,blocked_int8,0.9999706745147705,0.022934207692742348,0.0008391478331759572,3.961167749366723e-07,11050,11050,1
12,blocked_int8,0.9999703168869019,0.024624081328511238,0.0009647120605222881,2.172937456634827e-07,29728,29728,1
13,blocked_int8,0.9999088048934937,0.03499707579612732,0.0019855385180562735,4.848763524023525e-08,3922,3922,1
14,blocked_int8,0.9999642968177795,0.026310358196496964,0.0011307011591270566,6.07965446874914e-08,44378,44378,1
15,blocked_int8,0.9999273419380188,0.023594876751303673,0.0008973114308901131,6.86727616994176e-08,374,374,1
0,adaptive_recency_k1,0.9999939203262329,0.0,0.0,-2.8638169169425964e-08,785,785,1
1,adaptive_recency_k1,0.9958698749542236,0.24065205454826355,0.09326249361038208,1.735063415253535e-05,3840,3840,1
2,adaptive_recency_k1,0.9946272373199463,0.24333511292934418,0.09157732129096985,1.696862091193907e-05,315,315,1
3,adaptive_recency_k1,0.9981590509414673,0.2511637806892395,0.0986357182264328,9.414924716111273e-05,11050,11050,1
4,adaptive_recency_k1,0.9965773820877075,0.27789759635925293,0.12225236743688583,2.6949786843033507e-05,29728,29728,1
5,adaptive_recency_k1,0.9910669922828674,0.40122100710868835,0.2606467306613922,1.3574024706031196e-05,3922,3922,1
6,adaptive_recency_k1,0.996974527835846,0.35529330372810364,0.19269143044948578,0.00010224417928839102,44378,44378,1
7,adaptive_recency_k1,0.9959232807159424,0.21321538090705872,0.0704096332192421,1.3597213182947598e-05,374,374,1
8,adaptive_recency_k1,0.9917876720428467,0.2818436920642853,0.12808169424533844,0.00013278918049763888,785,785,1
9,adaptive_recency_k1,0.9952415227890015,0.2719652056694031,0.11771544069051743,1.533982140244916e-05,3840,3840,1
10,adaptive_recency_k1,0.9929351806640625,0.27128198742866516,0.11262210458517075,1.4174151147017255e-05,315,315,1
11,adaptive_recency_k1,0.9976819157600403,0.2714705169200897,0.11544811725616455,7.333469693548977e-05,11050,11050,1
12,adaptive_recency_k1,0.9962831139564514,0.28377455472946167,0.12711270153522491,1.2893824532511644e-05,29728,29728,1
13,adaptive_recency_k1,0.9932020306587219,0.32778996229171753,0.17501495778560638,1.0752626621979289e-05,3922,3922,1
14,adaptive_recency_k1,0.9971883296966553,0.3205447793006897,0.15827259421348572,6.147957901703194e-05,44378,44378,1
15,adaptive_recency_k1,0.9960052967071533,0.20381608605384827,0.06578857451677322,1.5006211469881237e-05,374,374,1
0,adaptive_recency_k16,0.9999939203262329,0.0,0.0,-2.8638169169425964e-08,785,785,1
1,adaptive_recency_k16,0.9958698749542236,0.24065205454826355,0.09326249361038208,1.735063415253535e-05,3840,3840,1
2,adaptive_recency_k16,0.9946272373199463,0.24333511292934418,0.09157732129096985,1.696862091193907e-05,315,315,1
3,adaptive_recency_k16,0.9981590509414673,0.2511637806892395,0.0986357182264328,9.414924716111273e-05,11050,11050,1
4,adaptive_recency_k16,0.9965773820877075,0.27789759635925293,0.12225236743688583,2.6949786843033507e-05,29728,29728,1
5,adaptive_recency_k16,0.9910669922828674,0.40122100710868835,0.2606467306613922,1.3574024706031196e-05,3922,3922,1
6,adaptive_recency_k16,0.996974527835846,0.35529330372810364,0.19269143044948578,0.00010224417928839102,44378,44378,1
7,adaptive_recency_k16,0.9959232807159424,0.21321538090705872,0.0704096332192421,1.3597213182947598e-05,374,374,1
8,adaptive_recency_k16,0.9917876720428467,0.2818436920642853,0.12808169424533844,0.00013278918049763888,785,785,1
9,adaptive_recency_k16,0.9952415227890015,0.2719652056694031,0.11771544069051743,1.533982140244916e-05,3840,3840,1
10,adaptive_recency_k16,0.9929351806640625,0.27128198742866516,0.11262210458517075,1.4174151147017255e-05,315,315,1
11,adaptive_recency_k16,0.9976819157600403,0.2714705169200897,0.11544811725616455,7.333469693548977e-05,11050,11050,1
12,adaptive_recency_k16,0.9962831139564514,0.28377455472946167,0.12711270153522491,1.2893824532511644e-05,29728,29728,1
13,adaptive_recency_k16,0.9932020306587219,0.32778996229171753,0.17501495778560638,1.0752626621979289e-05,3922,3922,1
14,adaptive_recency_k16,0.9971883296966553,0.3205447793006897,0.15827259421348572,6.147957901703194e-05,44378,44378,1
15,adaptive_recency_k16,0.9960052967071533,0.20381608605384827,0.06578857451677322,1.5006211469881237e-05,374,374,1
0,adaptive_recency_k32,0.9999939203262329,0.0,0.0,-2.8638169169425964e-08,785,785,1
1,adaptive_recency_k32,0.9958698749542236,0.24065205454826355,0.09326249361038208,1.735063415253535e-05,3840,3840,1
2,adaptive_recency_k32,0.9946272373199463,0.24333511292934418,0.09157732129096985,1.696862091193907e-05,315,315,1
3,adaptive_recency_k32,0.9981590509414673,0.2511637806892395,0.0986357182264328,9.414924716111273e-05,11050,11050,1
4,adaptive_recency_k32,0.9965773820877075,0.27789759635925293,0.12225236743688583,2.6949786843033507e-05,29728,29728,1
5,adaptive_recency_k32,0.9910669922828674,0.40122100710868835,0.2606467306613922,1.3574024706031196e-05,3922,3922,1
6,adaptive_recency_k32,0.996974527835846,0.35529330372810364,0.19269143044948578,0.00010224417928839102,44378,44378,1
7,adaptive_recency_k32,0.9959232807159424,0.21321538090705872,0.0704096332192421,1.3597213182947598e-05,374,374,1
8,adaptive_recency_k32,0.9917876720428467,0.2818436920642853,0.12808169424533844,0.00013278918049763888,785,785,1
9,adaptive_recency_k32,0.9952415227890015,0.2719652056694031,0.11771544069051743,1.533982140244916e-05,3840,3840,1
10,adaptive_recency_k32,0.9929351806640625,0.27128198742866516,0.11262210458517075,1.4174151147017255e-05,315,315,1
11,adaptive_recency_k32,0.9976819157600403,0.2714705169200897,0.11544811725616455,7.333469693548977e-05,11050,11050,1
12,adaptive_recency_k32,0.9962831139564514,0.28377455472946167,0.12711270153522491,1.2893824532511644e-05,29728,29728,1
13,adaptive_recency_k32,0.9932020306587219,0.32778996229171753,0.17501495778560638,1.0752626621979289e-05,3922,3922,1
14,adaptive_recency_k32,0.9971883296966553,0.3205447793006897,0.15827259421348572,6.147957901703194e-05,44378,44378,1
15,adaptive_recency_k32,0.9960052967071533,0.20381608605384827,0.06578857451677322,1.5006211469881237e-05,374,374,1
0,adaptive_attention_k16,0.9999939203262329,0.0,0.0,-2.8638169169425964e-08,785,785,1
1,adaptive_attention_k16,0.9998268485069275,0.04789680615067482,0.003726384835317731,1.3616977412311826e-07,3840,3840,1
2,adaptive_attention_k16,0.9994901418685913,0.06727775186300278,0.007181162945926189,4.761086529470049e-07,315,315,1
3,adaptive_attention_k16,0.9997902512550354,0.07102547585964203,0.007905986160039902,9.71642293734476e-07,11050,11050,1
4,adaptive_attention_k16,0.9998201131820679,0.05771881714463234,0.0053823417983949184,1.2353793863439932e-06,29728,29728,1
5,adaptive_attention_k16,0.9970316886901855,0.23435482382774353,0.08950047194957733,2.4243336156359874e-06,3922,3922,1
6,adaptive_attention_k16,0.9996658563613892,0.0953962430357933,0.014278980903327465,1.0599123925203457e-05,44378,44378,1
7,adaptive_attention_k16,0.9995661973953247,0.0636950209736824,0.006621215492486954,9.385285011376254e-07,374,374,1
8,adaptive_attention_k16,0.9995814561843872,0.06198941543698311,0.0062372758984565735,2.4600958568044007e-06,785,785,1
9,adaptive_attention_k16,0.9995794296264648,0.07639983296394348,0.009354839101433754,7.36982656235341e-07,3840,3840,1
10,adaptive_attention_k16,0.9995496273040771,0.062055252492427826,0.006248670630156994,4.4397575038601644e-07,315,315,1
11,adaptive_attention_k16,0.9998205900192261,0.06100451573729515,0.005903663579374552,1.6445574146928266e-06,11050,11050,1
12,adaptive_attention_k16,0.9997872114181519,0.06152679771184921,0.006131380330771208,7.660864866920747e-07,29728,29728,1
13,adaptive_attention_k16,0.9995522499084473,0.08383958041667938,0.01142926700413227,5.75107605982339e-07,3922,3922,1
14,adaptive_attention_k16,0.9997165203094482,0.0787922590970993,0.009878531098365784,6.001633664709516e-06,44378,44378,1
15,adaptive_attention_k16,0.9994891285896301,0.06919676065444946,0.007704141084104776,9.061454875336494e-07,374,374,1
0,adaptive_hybrid_k16,0.9999939203262329,0.0,0.0,-2.8638169169425964e-08,785,785,1
1,adaptive_hybrid_k16,0.9998612403869629,0.04154892638325691,0.002814760198816657,-3.40143841981444e-08,3840,3840,1
2,adaptive_hybrid_k16,0.9993489980697632,0.07629935443401337,0.0091232405975461,1.2964546840521507e-06,315,315,1
3,adaptive_hybrid_k16,0.9998804926872253,0.06131063774228096,0.0058608148247003555,7.216287485789508e-06,11050,11050,1
4,adaptive_hybrid_k16,0.9998577833175659,0.05162987485527992,0.0043675280176103115,1.0045091585197952e-06,29728,29728,1
5,adaptive_hybrid_k16,0.9978713393211365,0.20027455687522888,0.06502291560173035,1.6681156012054998e-06,3922,3922,1
6,adaptive_hybrid_k16,0.9998148679733276,0.08318616449832916,0.010719825513660908,7.04775084159337e-06,44378,44378,1
7,adaptive_hybrid_k16,0.9995421171188354,0.06724365055561066,0.00716034322977066,1.7217671484104358e-06,374,374,1
8,adaptive_hybrid_k16,0.9994270205497742,0.07334630936384201,0.008578039705753326,1.987398718483746e-06,785,785,1
9,adaptive_hybrid_k16,0.9998049139976501,0.05030028149485588,0.004102980252355337,2.430251981877518e-07,3840,3840,1
10,adaptive_hybrid_k16,0.9993698596954346,0.07229346036911011,0.008702780120074749,1.2360278560663573e-06,315,315,1
11,adaptive_hybrid_k16,0.9998754858970642,0.05895700305700302,0.005542339291423559,6.816499080741778e-06,11050,11050,1
12,adaptive_hybrid_k16,0.9998335242271423,0.05390488728880882,0.004667274653911591,1.1356810318829957e-06,29728,29728,1
13,adaptive_hybrid_k16,0.9995783567428589,0.08188677579164505,0.010852938517928123,5.408788865679526e-07,3922,3922,1
14,adaptive_hybrid_k16,0.9998096227645874,0.07590572535991669,0.009165727533400059,5.224854248808697e-06,44378,44378,1
15,adaptive_hybrid_k16,0.9994279146194458,0.07315760105848312,0.008666574023663998,1.4030301827006042e-06,374,374,1
